Date,Open,High,Low,Close,Adj Close,Volume
2013-09-13,126.970001,127.320000,126.019997,127.250000,97.817421,973200
2013-09-16,128.210007,129.169998,127.900002,128.460007,98.747559,1418000
2013-09-17,128.470001,129.759995,128.210007,129.639999,99.654617,1169300
2013-09-18,129.649994,130.889999,128.449997,130.839996,100.577072,1386500
2013-09-19,131.000000,131.600006,130.199997,130.389999,100.231178,1403500
2013-09-20,130.440002,130.630005,128.000000,128.000000,98.393967,2284900
2013-09-23,128.119995,128.860001,127.000000,127.620003,98.101852,1138700
2013-09-24,127.879997,129.220001,127.879997,128.139999,98.501572,1309100
2013-09-25,127.690002,128.449997,127.290001,127.860001,98.286339,1062300
2013-09-26,128.149994,129.949997,128.009995,129.850006,99.816048,1525700
2013-09-27,129.589996,129.850006,128.070007,129.240005,99.347160,1308900
2013-09-30,128.080002,128.580002,127.250000,127.550003,98.048058,1588500
2013-10-01,127.769997,128.300003,127.440002,127.500000,98.009590,1377500
2013-10-02,127.110001,127.150002,124.099998,125.080002,96.149361,3204200
2013-10-03,124.910004,124.919998,122.099998,122.830002,94.419769,2668500
2013-10-04,123.150002,123.410004,121.519997,122.500000,94.166077,2490300
2013-10-07,122.169998,124.959999,121.830002,123.559998,94.980904,1950700
2013-10-08,123.629997,123.949997,122.389999,122.459999,94.135368,1080200
2013-10-09,122.620003,123.139999,121.750000,122.029999,93.804810,1531000
2013-10-10,122.709999,126.699997,122.709999,126.680000,97.379257,1323200
2013-10-11,126.209999,126.580002,125.750000,126.169998,96.987236,1260000
2013-10-14,125.839996,127.629997,125.330002,127.500000,98.009590,790600
2013-10-15,127.470001,127.629997,125.720001,125.900002,96.779709,1109500
2013-10-16,126.660004,127.989998,126.029999,127.860001,98.286339,1494000
2013-10-17,127.570000,129.449997,127.089996,129.360001,99.439377,857700
2013-10-18,129.610001,129.610001,128.649994,128.899994,99.085770,1447500
2013-10-21,128.899994,129.059998,125.089996,125.300003,96.318481,3450600
2013-10-22,129.589996,130.179993,127.290001,130.050003,99.969803,2784200
2013-10-23,130.000000,132.029999,130.000000,131.979996,101.453392,1672200
2013-10-24,132.020004,132.990005,131.389999,132.619995,101.945351,1125400
2013-10-25,132.410004,134.190002,131.899994,134.000000,103.006195,1578100
2013-10-28,133.759995,134.380005,132.949997,133.229996,102.414268,1316400
2013-10-29,133.399994,133.889999,132.869995,133.660004,102.744820,1231100
2013-10-30,134.119995,134.960007,133.320007,133.720001,102.790939,1196100
2013-10-31,134.009995,134.779999,133.160004,133.339996,102.498840,1516500
2013-11-01,133.539993,136.839996,133.429993,134.550003,103.428970,2135000
2013-11-04,135.000000,136.000000,134.910004,135.740005,104.343735,833400
2013-11-05,135.330002,136.360001,135.050003,135.470001,104.136185,885700
2013-11-06,135.529999,136.929993,135.529999,136.869995,105.212326,921900
2013-11-07,136.889999,138.149994,136.089996,136.199997,104.697327,1285400
2013-11-08,136.169998,138.149994,136.009995,138.110001,106.165558,1281400
2013-11-11,137.919998,137.919998,136.300003,137.149994,105.427574,1029900
2013-11-12,137.149994,137.240005,136.399994,137.229996,105.489082,1485100
2013-11-13,136.539993,137.380005,135.539993,137.259995,105.512123,1667500
2013-11-14,137.740005,138.399994,137.000000,138.289993,106.303902,886200
2013-11-15,137.929993,138.039993,136.389999,137.449997,105.658218,2043000
2013-11-18,137.619995,138.850006,137.619995,137.850006,105.965691,897700
2013-11-19,138.110001,139.350006,137.720001,138.970001,106.826668,1047000
2013-11-20,138.839996,138.839996,136.990005,137.190002,105.458336,858600
2013-11-21,137.630005,139.009995,137.259995,138.669998,106.596001,3642300
2013-11-22,139.070007,140.940002,138.770004,140.880005,108.294846,4836800
2013-11-25,141.160004,142.130005,140.800003,141.759995,108.971306,6402400
2013-11-26,141.500000,143.419998,141.309998,143.059998,109.970581,2432600
2013-11-27,142.089996,144.429993,142.089996,143.940002,111.685425,1896400
2013-11-29,143.869995,144.270004,141.240005,141.669998,109.924057,1553300
2013-12-02,141.850006,142.500000,139.429993,139.699997,108.395493,1676600
2013-12-03,139.309998,139.699997,137.699997,138.770004,107.673904,1987300
2013-12-04,138.570007,138.679993,135.389999,136.229996,105.703094,2163400
2013-12-05,136.259995,137.559998,136.009995,136.660004,106.036743,1190800
2013-12-06,137.899994,138.500000,137.220001,138.190002,107.223892,1416600
2013-12-09,138.500000,139.289993,138.289993,138.929993,107.798050,1389100
2013-12-10,138.710007,139.860001,138.399994,139.309998,108.092918,1197900
2013-12-11,139.500000,139.500000,137.240005,137.460007,106.657448,1163200
2013-12-12,137.220001,138.679993,137.220001,137.979996,107.060959,1193900
2013-12-13,138.639999,139.199997,138.199997,139.029999,107.875633,1017100
2013-12-16,139.130005,140.410004,139.029999,140.050003,108.667099,1270700
2013-12-17,140.460007,140.990005,139.860001,140.850006,109.287811,1161700
2013-12-18,140.929993,143.990005,140.000000,143.729996,111.522461,2282800
2013-12-19,143.750000,143.750000,141.869995,142.990005,110.948280,1530400
2013-12-20,143.389999,144.929993,142.899994,144.210007,111.894928,1953600
2013-12-23,144.949997,146.000000,144.740005,145.059998,112.554405,1806100
2013-12-24,145.169998,146.279999,145.000000,146.139999,113.392410,726700
2013-12-26,146.339996,149.210007,146.179993,148.839996,115.487366,1498600
2013-12-27,149.259995,149.990005,147.520004,148.130005,114.936493,711400
2013-12-30,148.039993,148.770004,146.009995,146.979996,114.044182,835600
2013-12-31,147.309998,148.860001,147.309998,148.660004,115.347710,693000
2014-01-02,147.050003,147.789993,145.839996,146.070007,113.338135,1115900
2014-01-03,146.500000,147.330002,146.479996,147.059998,114.106216,843400
2014-01-06,147.300003,148.089996,146.100006,146.279999,113.501030,1134800
2014-01-07,149.000000,149.300003,147.500000,148.610001,115.308907,1684100
2014-01-08,148.389999,149.100006,147.710007,148.500000,115.223587,1222700
2014-01-09,149.000000,150.429993,148.539993,148.729996,115.402046,1646600
2014-01-10,148.990005,149.690002,147.550003,149.449997,115.960655,1245800
2014-01-13,153.699997,154.350006,150.509995,150.919998,117.101273,3449000
2014-01-14,151.130005,151.929993,149.190002,151.419998,117.489265,2575800
2014-01-15,151.419998,154.339996,151.100006,153.500000,119.103142,2294200
2014-01-16,153.000000,153.520004,152.619995,153.490005,119.095398,1378700
2014-01-17,153.729996,153.990005,153.009995,153.820007,119.351456,2016300
2014-01-21,154.000000,156.539993,153.789993,154.100006,119.568710,2274600
2014-01-22,155.000000,157.050003,154.259995,156.649994,121.547295,2646600
2014-01-23,157.110001,158.429993,150.300003,150.490005,116.767624,3944100
2014-01-24,151.330002,151.330002,146.679993,147.759995,114.649422,3496200
2014-01-27,148.119995,149.089996,145.119995,147.020004,114.075211,2851400
2014-01-28,147.009995,148.820007,146.800003,148.279999,115.052856,2676000
2014-01-29,147.139999,148.240005,146.500000,147.350006,114.331276,2501000
2014-01-30,148.589996,150.289993,147.669998,148.660004,115.347710,1931600
2014-01-31,147.070007,151.990005,145.940002,150.910004,117.093559,2618200
2014-02-03,150.539993,152.000000,147.419998,147.740005,114.633865,2307200
2014-02-04,147.789993,148.970001,144.690002,148.179993,114.975273,2205000
2014-02-05,147.740005,151.970001,147.429993,150.389999,116.690079,2728100
2014-02-06,149.729996,152.639999,149.500000,151.740005,117.737556,2073800
2014-02-07,151.899994,155.699997,151.059998,155.130005,120.367935,2072700
2014-02-10,154.750000,155.410004,153.509995,153.979996,119.475601,2375000
2014-02-11,154.570007,158.320007,154.179993,157.559998,122.253326,2242200
2014-02-12,158.710007,159.449997,157.970001,158.919998,123.308632,1851100
2014-02-13,157.660004,160.759995,156.539993,159.800003,123.991417,2461600
2014-02-14,159.800003,163.240005,159.309998,162.889999,126.389030,2556400
2014-02-18,161.529999,163.949997,161.529999,162.699997,126.241547,1985200
2014-02-19,162.600006,164.710007,162.009995,162.649994,126.202789,1762400
2014-02-20,163.000000,165.889999,162.919998,164.270004,127.459801,2112600
2014-02-21,165.000000,165.440002,163.369995,164.330002,127.506340,2377600
2014-02-24,165.619995,168.410004,164.800003,166.139999,128.910751,2534300
2014-02-25,166.580002,167.429993,163.100006,163.610001,126.947662,2278400
2014-02-26,163.300003,164.410004,160.809998,160.830002,124.790596,2691000
2014-02-27,160.399994,161.669998,159.509995,161.440002,126.308495,3075100
2014-02-28,161.149994,163.309998,161.149994,162.300003,126.981277,2232700
2014-03-03,160.820007,164.210007,160.520004,163.550003,127.959297,1709000
2014-03-04,164.289993,166.169998,164.289993,165.639999,129.594452,1748200
2014-03-05,166.229996,167.429993,165.500000,166.820007,130.517654,1889200
2014-03-06,166.850006,167.479996,166.399994,166.839996,130.533340,1378300
2014-03-07,167.500000,167.869995,165.970001,166.570007,130.322083,1403500
2014-03-10,165.690002,166.699997,165.110001,165.479996,129.469284,1377100
2014-03-11,165.369995,165.699997,163.720001,163.800003,128.154877,1738200
2014-03-12,163.470001,164.000000,162.000000,163.860001,128.201813,1503100
2014-03-13,164.529999,165.110001,162.320007,162.830002,127.395950,1404600
2014-03-14,162.539993,164.600006,162.149994,162.419998,127.075172,1386100
2014-03-17,163.440002,164.649994,163.080002,164.070007,128.366165,1466300
2014-03-18,164.850006,165.089996,163.850006,163.979996,128.295685,1652400
2014-03-19,164.369995,164.580002,160.009995,160.899994,125.885933,2068200
2014-03-20,161.119995,162.470001,159.369995,159.929993,125.127052,3228500
2014-03-21,161.000000,161.369995,157.399994,157.399994,123.147583,4247800
2014-03-24,158.529999,159.369995,157.009995,158.190002,123.765671,1997300
2014-03-25,158.750000,161.130005,158.580002,160.570007,125.627769,2099700
2014-03-26,160.839996,162.089996,159.619995,159.639999,124.900169,1299200
2014-03-27,159.289993,159.949997,158.020004,158.880005,124.305534,1857000
2014-03-28,159.529999,161.369995,159.240005,160.539993,125.604301,1191800
2014-03-31,162.250000,163.550003,161.600006,163.240005,127.716736,1458700
2014-04-01,163.520004,164.130005,162.529999,163.710007,128.084457,981900
2014-04-02,164.000000,164.770004,162.679993,164.699997,128.858978,1050300
2014-04-03,165.000000,165.130005,163.699997,163.750000,128.115753,1254600
2014-04-04,164.949997,164.949997,159.419998,159.610001,124.876701,1622500
2014-04-07,159.380005,160.610001,157.479996,157.740005,123.413620,1315200
2014-04-08,157.570007,157.800003,154.750000,156.649994,122.560791,1782800
2014-04-09,158.029999,159.949997,156.919998,158.830002,124.266441,1124300
2014-04-10,159.080002,159.649994,155.309998,155.429993,121.606293,1499300
2014-04-11,154.970001,155.389999,153.539993,153.820007,120.346695,2024200
2014-04-14,155.000000,157.160004,154.289993,155.820007,121.911407,1356100
2014-04-15,155.550003,157.589996,154.210007,157.389999,123.139809,1160500
2014-04-16,158.440002,159.470001,156.869995,159.440002,124.743675,1167900
2014-04-17,158.250000,160.490005,158.250000,160.250000,125.377380,1544900
2014-04-21,163.240005,163.240005,160.360001,161.490005,126.347580,1303700
2014-04-22,164.679993,164.710007,156.199997,156.690002,122.592140,2674100
2014-04-23,156.809998,162.429993,155.820007,161.979996,126.730942,2862400
2014-04-24,162.429993,162.589996,159.600006,160.619995,125.666908,1398300
2014-04-25,160.220001,161.490005,158.690002,161.089996,126.034615,1803400
2014-04-28,161.330002,162.270004,159.800003,161.369995,126.253647,1352700
2014-04-29,161.300003,162.529999,160.910004,161.990005,126.738754,1225900
2014-04-30,162.020004,164.380005,161.350006,164.139999,128.420898,1615800
2014-05-01,163.720001,164.839996,162.320007,162.850006,127.411644,1301700
2014-05-02,163.000000,164.110001,162.699997,163.899994,128.233154,1133100
2014-05-05,163.500000,165.369995,162.789993,165.119995,129.187622,945500
2014-05-06,164.660004,165.300003,163.190002,163.490005,127.912369,1026600
2014-05-07,164.000000,164.470001,162.570007,164.199997,128.467834,1173300
2014-05-08,164.179993,165.350006,163.639999,164.389999,128.616501,1024700
2014-05-09,164.149994,165.199997,163.380005,165.179993,129.234543,837900
2014-05-12,165.500000,167.169998,165.300003,166.919998,130.595932,1051900
2014-05-13,166.919998,167.979996,166.330002,167.639999,131.159241,968400
2014-05-14,167.990005,168.000000,164.850006,165.259995,129.297195,1165600
2014-05-15,164.820007,165.419998,162.770004,163.539993,127.951462,1061100
2014-05-16,163.690002,164.289993,162.009995,162.100006,126.824799,1739200
2014-05-19,162.149994,163.240005,161.699997,162.300003,126.981277,1460200
2014-05-20,162.490005,162.500000,159.889999,160.570007,125.627769,907600
2014-05-21,161.160004,162.080002,160.850006,161.889999,126.660515,859500
2014-05-22,162.070007,162.380005,161.259995,161.820007,126.605797,823200
2014-05-23,162.669998,163.240005,161.899994,162.639999,127.247314,1663400
2014-05-27,163.130005,163.229996,162.009995,162.949997,127.489899,1294500
2014-05-28,163.429993,164.600006,161.869995,162.100006,126.824799,1831500
2014-05-29,161.119995,163.389999,160.580002,163.149994,128.702316,1489200
2014-05-30,162.729996,163.960007,162.289993,163.649994,129.096710,2121200
2014-06-02,163.880005,164.410004,162.630005,164.110001,129.459610,1012600
2014-06-03,164.110001,164.479996,163.190002,163.889999,129.286057,850900
2014-06-04,163.490005,164.720001,162.990005,164.520004,129.783051,871300
2014-06-05,164.529999,166.509995,164.529999,166.330002,131.210876,996100
2014-06-06,166.529999,167.229996,166.350006,167.169998,131.873520,891000
2014-06-09,166.210007,168.869995,165.699997,168.080002,132.591354,1351000
2014-06-10,167.990005,168.070007,166.279999,167.339996,132.007614,1002700
2014-06-11,166.520004,166.940002,164.029999,164.529999,129.790955,1297500
2014-06-12,164.300003,164.759995,162.179993,162.639999,128.299988,857100
2014-06-13,162.960007,164.589996,162.660004,164.039993,129.404388,750200
2014-06-16,163.860001,165.630005,163.529999,165.139999,130.272110,889300
2014-06-17,165.000000,165.639999,163.550003,164.240005,129.562164,858100
2014-06-18,164.130005,164.220001,162.050003,163.789993,129.207199,1028200
2014-06-19,164.009995,165.619995,163.300003,164.199997,129.530594,1045800
2014-06-20,163.750000,165.699997,163.750000,165.399994,130.477264,1862900
2014-06-23,165.270004,165.809998,163.320007,163.949997,129.333420,829500
2014-06-24,163.279999,164.500000,162.460007,162.509995,128.197433,812500
2014-06-25,162.649994,162.910004,161.440002,162.449997,128.150101,988400
2014-06-26,162.809998,162.809998,160.509995,162.050003,127.834564,988400
2014-06-27,162.279999,162.929993,161.860001,162.699997,128.347305,1102200
2014-06-30,162.759995,162.830002,160.360001,160.729996,126.793266,1234500
2014-07-01,160.039993,161.770004,158.589996,160.639999,126.722275,1358200
2014-07-02,160.770004,160.880005,158.199997,158.979996,125.412750,1309800
2014-07-03,159.800003,160.380005,159.110001,159.899994,126.138519,687200
2014-07-07,159.250000,159.710007,157.710007,158.300003,124.876343,1164700
2014-07-08,158.440002,158.440002,156.960007,157.210007,124.016502,970900
2014-07-09,158.119995,158.729996,157.429993,157.929993,124.584457,827400
2014-07-10,156.229996,159.039993,156.229996,158.179993,124.781662,815700
2014-07-11,158.130005,160.619995,157.929993,160.309998,126.461945,1073600
2014-07-14,160.779999,161.979996,160.500000,161.809998,127.645241,1045100
2014-07-15,161.729996,163.490005,161.470001,162.619995,128.284210,1312000
2014-07-16,163.080002,163.460007,161.149994,161.550003,127.440147,947800
2014-07-17,161.110001,163.199997,160.559998,161.330002,127.266586,1190600
2014-07-18,161.820007,162.539993,161.059998,162.490005,128.181686,1074700
2014-07-21,162.000000,163.669998,161.190002,162.979996,128.568222,1201200
2014-07-22,164.500000,168.179993,164.389999,167.869995,132.425674,2174500
2014-07-23,167.759995,169.210007,167.220001,168.100006,132.607132,1808500
2014-07-24,168.529999,170.119995,167.820007,169.970001,134.082306,1617600
2014-07-25,169.330002,170.690002,169.190002,170.039993,134.137512,2112300
2014-07-28,169.990005,170.570007,168.300003,170.000000,134.106049,1989600
2014-07-29,170.500000,170.660004,169.240005,169.330002,133.577408,1063100
2014-07-30,170.240005,171.360001,168.839996,170.179993,134.248016,1077200
2014-07-31,169.080002,169.240005,166.970001,166.970001,131.715775,1935900
2014-08-01,166.720001,168.770004,166.190002,167.119995,131.834106,1535900
2014-08-04,167.559998,168.580002,167.029999,168.289993,132.757050,1196400
2014-08-05,167.789993,169.160004,166.559998,166.929993,131.684189,1218900
2014-08-06,166.080002,166.080002,162.710007,163.050003,128.623444,1883000
2014-08-07,164.279999,164.619995,162.520004,162.949997,128.544571,1087100
2014-08-08,163.110001,166.190002,163.100006,165.800003,130.792740,1196000
2014-08-11,166.860001,166.929993,166.000000,166.149994,131.068878,801800
2014-08-12,166.149994,167.149994,165.259995,165.779999,130.777023,779500
2014-08-13,166.149994,169.399994,166.149994,169.089996,133.388123,1079100
2014-08-14,169.339996,170.210007,168.860001,169.500000,133.711609,1030000
2014-08-15,169.910004,170.500000,167.940002,169.160004,133.443375,1062400
2014-08-18,170.199997,172.100006,170.039993,171.520004,135.305023,766400
2014-08-19,172.020004,172.399994,171.289993,172.130005,135.786270,841100
2014-08-20,172.149994,175.470001,172.130005,175.309998,138.294800,1351100
2014-08-21,174.919998,175.490005,174.179993,175.100006,138.129211,1088200
2014-08-22,174.710007,176.130005,174.360001,175.149994,138.168625,801400
2014-08-25,175.750000,177.070007,175.429993,176.529999,139.257248,866400
2014-08-26,176.970001,177.009995,176.039993,176.610001,139.320343,1036500
2014-08-27,176.990005,177.190002,176.000000,176.520004,139.249374,1115200
2014-08-28,174.669998,175.050003,173.740005,174.100006,138.382965,1455800
2014-08-29,174.759995,175.089996,173.750000,174.000000,138.303482,1532000
2014-09-02,175.139999,175.309998,173.070007,173.800003,138.144547,1547700
2014-09-03,174.940002,175.639999,173.210007,173.500000,137.906067,1454800
2014-09-04,173.990005,174.490005,172.759995,173.039993,137.540451,1109000
2014-09-05,173.169998,174.649994,172.369995,174.580002,138.764496,983600
2014-09-08,174.520004,175.570007,174.360001,174.770004,138.915482,926500
2014-09-09,175.600006,176.350006,174.839996,174.940002,139.050644,1418300
2014-09-10,174.960007,175.029999,173.720001,174.589996,138.772415,2210500
2014-09-11,174.380005,174.770004,173.580002,174.199997,138.462448,1299200
2014-09-12,174.169998,174.990005,173.710007,174.429993,138.645294,759400
2014-09-15,174.419998,175.779999,173.919998,175.600006,139.575241,678500
2014-09-16,175.130005,177.940002,175.020004,177.190002,140.839050,1186800
2014-09-17,177.779999,179.649994,177.449997,178.800003,142.118759,1152600
2014-09-18,179.369995,179.720001,178.300003,179.570007,142.730789,1040400
2014-09-19,180.490005,181.220001,180.220001,180.740005,143.660782,1896300
2014-09-22,179.720001,180.759995,178.759995,178.990005,142.269760,1097400
2014-09-23,178.529999,178.979996,175.919998,176.339996,140.163406,1451100
2014-09-24,176.279999,178.500000,176.279999,178.389999,141.792892,959400
2014-09-25,178.100006,178.740005,176.259995,177.440002,141.037766,1739100
2014-09-26,177.539993,182.270004,177.539993,181.580002,144.328445,1877700
2014-09-29,181.800003,182.789993,180.110001,181.360001,144.153595,1579900
2014-09-30,182.600006,184.089996,182.130005,182.779999,145.282242,1981200
2014-10-01,181.149994,181.149994,177.080002,177.889999,141.395462,1901400
2014-10-02,177.660004,178.300003,175.789993,176.350006,140.171402,1468900
2014-10-03,177.669998,179.339996,176.919998,178.339996,141.753174,2463700
2014-10-06,179.619995,179.699997,176.669998,176.919998,140.624435,1486300
2014-10-07,176.399994,176.559998,173.000000,173.020004,137.524551,1182700
2014-10-08,173.270004,176.550003,171.830002,176.350006,140.171402,1677600
2014-10-09,176.320007,176.559998,173.550003,174.550003,138.740662,1581500
2014-10-10,174.679993,176.779999,173.699997,174.470001,138.677048,1668600
2014-10-13,173.970001,176.449997,172.779999,172.880005,137.413254,1473800
2014-10-14,173.550003,177.750000,173.139999,176.110001,139.980576,1585300
2014-10-15,174.009995,176.020004,170.259995,175.190002,139.249390,2180500
2014-10-16,173.229996,176.729996,172.449997,174.720001,138.875778,1972800
2014-10-17,176.839996,177.889999,175.860001,176.240005,140.083939,2360100
2014-10-20,175.929993,176.369995,173.929993,175.529999,139.519608,2054900
2014-10-21,170.149994,173.850006,166.279999,172.610001,137.198654,4106600
2014-10-22,171.000000,177.839996,170.710007,176.009995,139.901093,3805700
2014-10-23,177.089996,181.630005,177.089996,180.669998,143.605118,2442900
2014-10-24,181.669998,181.759995,179.419998,181.330002,144.129730,1550700
2014-10-27,181.690002,183.100006,180.699997,183.000000,145.457077,1071400
2014-10-28,184.100006,185.550003,182.679993,185.550003,147.483978,1809200
2014-10-29,186.029999,186.779999,184.910004,186.429993,148.183456,1663700
2014-10-30,185.960007,189.619995,184.830002,189.289993,150.456741,1586100
2014-10-31,191.399994,191.919998,189.660004,190.570007,151.474106,1699900
2014-11-03,191.300003,191.929993,188.630005,190.750000,151.617218,1145900
2014-11-04,190.839996,192.940002,190.289993,190.789993,151.648956,1667900
2014-11-05,192.190002,192.339996,188.279999,189.729996,150.806412,1743800
2014-11-06,190.000000,190.470001,189.080002,189.880005,150.925690,995100
2014-11-07,189.380005,189.410004,184.910004,186.149994,147.960907,2569400
